Name,Label,Length,EffectiveLength,6_Acute_KO_3,5_Acute_KO_2,9_Chronic_Control_3,3_Acute_Control_3,2_Acute_Control_2,10_Chronic_KO_1,4_Acute_KO_1,1_Acute_Control_1,7_Chronic_Control_1,11_Chronic_KO_2,12_Chronic_KO_3,8_Chronic_Control_2
ENSMUSG00000066037,Hnrnpr,NA,NA,422.992,587.0,237.0,477.001,640.972,393.999,390.276,586.978,503.0,339.0,245.0,235.0
ENSMUSG00000019853,Hebp2,NA,NA,1.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
ENSMUSG00000078906,Gm14444,NA,NA,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019,0.0
ENSMUSG00000051424,Or4p22,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000000794,Kcnn3,NA,NA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.002,0.0,3.013,0.0
ENSMUSG00000022175,Lrp10,NA,NA,525.0,365.0,337.0,572.0,633.0,939.0,620.0,537.999,747.0,817.0,548.0,333.0
ENSMUSG00000027353,Mcm8,NA,NA,21.0,36.0,16.0,21.0,44.0,27.0,26.0,18.0,36.0,17.0,18.0,20.0
ENSMUSG00000027068,Dhrs9,NA,NA,0.0,0.0,0.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,0.0
ENSMUSG00000030662,Ipo5,NA,NA,958.903,1273.815,506.75,1264.999,1187.0,1483.922,1302.884,1115.491,1326.583,953.92,721.0,556.715
ENSMUSG00000090083,Rnf8,NA,NA,43.34,0.0,36.616,73.465,0.0,12.503,0.0,47.91,2.873,25.646,17.081,4.035
ENSMUSG00000029064,Gnb1,NA,NA,119.255,318.729,52.001,101.004,122.983,249.803,188.003,129.0,179.984,171.993,143.005,75.002
ENSMUSG00000095632,Vmn1r175,NA,NA,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000044811,Cd300c2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000015745,Plekho1,NA,NA,9.0,23.0,5.0,1.0,1.0,5.0,0.0,0.0,8.0,1.0,14.0,2.0
ENSMUSG00000094793,Mup12,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091682,Trgc3,NA,NA,0.0,0.0,0.0,0.0,0.0,1.181,2.614,0.0,2.326,0.0,0.0,2.038
ENSMUSG00000024369,Nelfe,NA,NA,203.0,269.0,197.0,208.0,188.0,405.0,368.0,184.0,431.784,364.0,237.0,160.0
ENSMUSG00000024639,Gnaq,NA,NA,64.922,65.651,31.67,23.998,46.909,53.875,94.926,50.989,40.0,38.534,40.0,34.0
ENSMUSG00000048012,Zfp473,NA,NA,7.0,2.0,1.0,25.998,12.124,13.0,15.0,18.0,28.0,8.0,14.0,8.0
ENSMUSG00000037139,Myom3,NA,NA,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSMUSG00000032315,Cyp1a1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000032186,Tmod2,NA,NA,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ENSMUSG00000063889,Crem,NA,NA,350.0,466.0,170.0,358.0,646.999,486.001,604.999,561.001,522.999,390.002,272.999,287.001
ENSMUSG00000066036,Ubr4,NA,NA,4307.001,3934.984,2534.0,5513.0,5064.011,6561.008,5971.081,4703.224,8065.094,4835.95,3152.001,4062.0
ENSMUSG00000001100,Poldip2,NA,NA,106.0,109.0,50.0,87.0,92.0,151.0,131.0,76.0,138.0,129.0,79.0,52.0
ENSMUSG00000004263,Atn1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000002881,Nab1,NA,NA,26.0,34.0,19.0,10.0,25.0,15.0,21.0,25.0,6.0,18.0,3.0,5.0
ENSMUSG00000020089,Ppa1,NA,NA,281.0,368.0,119.0,342.0,483.0,357.0,283.0,486.0,268.0,228.0,163.0,152.0
ENSMUSG00000038068,Rnf144b,NA,NA,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
ENSMUSG00000025626,Phf6,NA,NA,66.0,129.0,64.0,57.0,129.0,73.0,136.0,105.0,101.0,63.0,49.0,36.0
ENSMUSG00000022780,Meltf,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
ENSMUSG00000054428,Atp5if1,NA,NA,505.0,553.0,350.0,343.0,513.0,663.0,781.0,412.0,630.0,424.0,310.0,339.0
ENSMUSG00000032402,Smad3,NA,NA,7.0,19.0,6.0,126.0,115.003,0.0,11.0,104.002,8.0,6.0,9.0,11.0
ENSMUSG00000020821,Kif1c,NA,NA,74.0,29.0,27.0,41.0,43.0,71.0,61.0,29.0,58.0,67.0,57.0,27.0
ENSMUSG00000006273,Atp6v1b2,NA,NA,868.0,974.0,837.0,1191.0,1509.998,788.0,1092.0,1336.998,1192.0,660.0,438.785,579.999
ENSMUSG00000030727,Rabep2,NA,NA,454.999,340.0,348.0,391.0,448.0,562.0,491.0,423.0,549.0,466.001,284.0,333.0
ENSMUSG00000031760,Mt3,NA,NA,57.947,67.436,27.615,32.153,32.329,104.838,78.692,36.617,127.499,82.221,50.525,51.702
ENSMUSG00000037415,Ranbp10,NA,NA,140.0,130.0,122.0,145.0,183.0,161.0,146.0,125.0,194.0,149.0,110.0,90.0
ENSMUSG00000051671,Coa6,NA,NA,19.0,14.0,11.0,20.0,17.0,13.0,5.0,21.0,14.0,11.0,5.0,11.0
ENSMUSG00000020629,Adi1,NA,NA,84.0,90.0,79.0,82.0,106.0,132.0,144.0,110.0,139.0,119.0,81.0,68.0
ENSMUSG00000022607,Ptk2,NA,NA,41.0,56.0,5.0,29.0,45.0,7.048,14.023,43.049,9.0,2.0,1.014,8.0
ENSMUSG00000027997,Casp6,NA,NA,52.0,38.0,57.0,63.0,61.0,54.0,87.0,58.0,113.999,59.0,49.0,57.0
ENSMUSG00000110404,Rnf223,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000035399,Oser1,NA,NA,99.0,97.0,118.0,150.0,207.0,78.0,110.0,187.0,98.0,86.0,51.0,71.0
ENSMUSG00000034560,Washc4,NA,NA,82.0,72.0,119.0,170.0,153.0,120.0,318.0,157.0,245.0,129.0,87.0,123.0
ENSMUSG00000034282,Evpl,NA,NA,58.0,22.35,37.0,75.0,62.0,41.0,76.0,34.0,94.0,30.0,27.005,55.0
ENSMUSG00000020694,Tlk2,NA,NA,51.0,39.999,48.0,56.0,76.0,83.0,88.0,57.0,89.0,101.999,77.001,27.001
ENSMUSG00000022701,Ccdc191,NA,NA,53.0,47.0,57.0,105.0,94.0,34.0,59.0,82.05,83.0,35.0,27.0,41.0
ENSMUSG00000094822,Or52a20,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089873,Mup13,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079323,Gm20661,NA,NA,6.847,4.913,5.891,9.969,12.705,16.822,8.78,6.653,10.84,0.0,0.923,5.853
ENSMUSG00000026894,Morn5,NA,NA,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000071862,Lrrtm2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000031803,B3gnt3,NA,NA,50.0,25.0,80.0,73.0,60.0,24.0,41.0,49.0,55.0,43.0,16.0,43.0
ENSMUSG00000024993,Dennd10,NA,NA,56.0,59.0,45.0,77.0,82.0,43.0,101.0,71.0,79.0,39.001,39.0,36.0
ENSMUSG00000095560,Trav14d-2,NA,NA,0.0,22.43,22.888,13.314,19.676,17.245,24.807,24.338,34.687,2.347,26.716,14.327
ENSMUSG00000026387,ENSMUSG00000026387,NA,NA,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
ENSMUSG00000039431,Mtmr7,NA,NA,4.0,4.0,3.0,5.0,2.0,2.0,8.0,3.0,4.0,5.0,0.0,1.0
ENSMUSG00000000296,Tpd52l1,NA,NA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000069421,Or6c69b,NA,NA,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031642,Sh3rf1,NA,NA,14.0,7.04,5.0,15.0,9.0,23.0,21.0,9.0,13.0,20.0,22.0,10.0
ENSMUSG00000037997,Parp11,NA,NA,2.0,3.0,3.0,4.0,18.0,3.0,10.0,11.999,8.0,2.0,7.0,1.0
ENSMUSG00000054966,Lmntd1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000014426,Map3k4,NA,NA,106.0,165.0,127.0,177.0,148.0,269.0,261.0,111.0,309.0,224.0,129.0,130.0
ENSMUSG00000027680,Fxr1,NA,NA,418.0,514.999,396.001,539.999,432.0,538.0,662.001,466.0,958.0,530.001,385.999,311.0
ENSMUSG00000036721,Zscan12,NA,NA,8.416,26.135,13.633,12.425,18.149,20.327,21.81,19.508,34.272,24.696,18.642,20.38
ENSMUSG00000029019,Nppb,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000070460,Or5ae2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000031532,Saraf,NA,NA,969.0,859.0,1130.0,1153.0,1794.0,1246.0,1483.0,1538.0,1280.0,1406.0,1043.0,915.0
ENSMUSG00000022948,Setd4,NA,NA,18.0,21.0,6.0,20.0,32.0,50.999,25.0,32.0,54.0,28.0,6.0,21.0
ENSMUSG00000024292,Cyp4f14,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072,0.0,0.0,0.0
ENSMUSG00000067649,Mageb18,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086598,Btbd18,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000040314,Ctsg,NA,NA,1020.0,1245.0,716.0,1177.0,1915.0,1405.0,1481.0,1745.0,1630.0,852.0,749.0,862.0
ENSMUSG00000067860,Zic3,NA,NA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUSG00000030871,Ears2,NA,NA,101.0,74.0,54.0,91.0,113.0,81.0,67.0,121.0,88.0,61.0,48.0,49.0
ENSMUSG00000004892,Bcan,NA,NA,3.018,4.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,5.0,2.0,2.0
ENSMUSG00000027170,Eif3m,NA,NA,899.0,978.0,490.0,840.0,988.0,634.0,721.0,910.0,862.0,489.0,362.0,333.0
ENSMUSG00000067909,Slxl1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
ENSMUSG00000033961,Zfp446,NA,NA,44.0,44.0,25.0,45.0,61.0,30.0,39.0,45.0,35.0,30.0,29.0,29.0
ENSMUSG00000053228,Ceacam3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094942,Gm3604,NA,NA,0.0,10.378,2.48,13.518,8.989,6.569,7.054,6.305,4.261,4.238,1.069,5.39
ENSMUSG00000080152,H3f4,NA,NA,134.264,136.742,101.427,90.0,88.359,132.092,126.075,55.418,148.663,126.849,106.433,121.901
ENSMUSG00000025856,Pdgfa,NA,NA,11.0,6.0,3.0,2.0,7.0,8.0,8.0,8.0,2.0,17.34,53.0,9.0
ENSMUSG00000050010,Shisa3,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028850,Gpatch3,NA,NA,44.0,28.0,30.0,24.0,56.0,37.0,28.0,45.0,29.0,26.0,15.0,21.0
ENSMUSG00000070287,Slc35g2,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
ENSMUSG00000032652,Crebl2,NA,NA,3.0,0.0,3.0,7.0,3.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0
ENSMUSG00000031766,Slc12a3,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,8.0,1.0
ENSMUSG00000026655,Fam107b,NA,NA,119.0,155.001,116.0,291.0,267.0,118.0,213.0,245.0,187.989,112.999,62.0,75.999
ENSMUSG00000021550,Qng1,NA,NA,153.0,117.0,118.0,209.0,290.0,159.0,179.0,212.0,198.0,143.0,83.0,123.0
ENSMUSG00000033760,Rbm4b,NA,NA,22.511,47.891,19.535,38.829,57.344,30.337,19.873,78.648,53.781,25.007,31.771,6.51
ENSMUSG00000026605,Cenpf,NA,NA,301.0,484.0,189.0,304.0,373.999,837.0,1011.584,325.0,478.0,559.0,389.0,378.999
ENSMUSG00000031497,Tnfsf13b,NA,NA,2.0,7.0,6.0,8.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0
ENSMUSG00000061315,Naca,NA,NA,2255.0,2665.0,879.0,1852.0,2859.0,2103.0,2367.0,2482.0,1773.0,1365.0,946.0,891.0
ENSMUSG00000023257,Cypt1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020801,Med31,NA,NA,86.0,104.0,70.0,77.0,104.0,85.0,98.0,100.0,137.0,96.0,29.0,69.0
ENSMUSG00000052102,Gnpda1,NA,NA,186.0,201.0,141.0,319.0,411.0,325.0,387.0,386.0,307.0,236.0,182.0,232.0
ENSMUSG00000051236,Msrb3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000001027,Scn4a,NA,NA,1.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,16.789,1.0,1.0,0.0
ENSMUSG00000071691,Top6bl,NA,NA,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
ENSMUSG00000021848,Otx2,NA,NA,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
ENSMUSG00000014551,Mrps25,NA,NA,201.0,143.0,100.0,171.0,182.0,249.0,212.0,188.0,168.0,152.0,109.0,120.0
ENSMUSG00000032216,Nedd4,NA,NA,829.0,1435.999,689.0,1829.0,1418.0,1711.0,1985.0,1232.0,2812.0,1438.0,1216.0,936.0
ENSMUSG00000038550,Ciart,NA,NA,183.0,180.0,145.0,84.0,208.0,108.0,142.0,170.0,199.0,141.0,126.0,74.0
ENSMUSG00000000282,Mnt,NA,NA,261.0,168.0,168.0,160.0,363.0,165.0,194.0,282.0,130.0,176.0,97.0,92.0
ENSMUSG00000024187,Fam234a,NA,NA,18.0,6.0,20.0,6.0,15.0,43.0,35.0,16.0,23.0,41.0,23.0,15.0
ENSMUSG00000013921,Clip3,NA,NA,9.0,101.0,3.0,3.0,1.0,17.0,17.0,2.0,7.14,16.0,17.0,9.0
ENSMUSG00000054136,Adm2,NA,NA,5.0,11.0,7.0,4.0,10.0,6.0,1.0,7.0,6.0,9.0,2.0,7.0
ENSMUSG00000076934,Iglv1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000051339,2900026A02Rik,NA,NA,115.0,102.0,93.0,87.0,153.0,17.0,24.0,106.0,18.0,16.0,17.0,13.0
ENSMUSG00000069495,Epc2,NA,NA,13.0,19.0,9.0,22.0,37.99,23.0,31.0,36.0,19.0,14.0,12.042,3.0
ENSMUSG00000045757,Zfp764,NA,NA,79.26,92.835,40.258,137.805,146.579,74.428,87.318,113.865,148.606,61.331,57.5,61.395
ENSMUSG00000060407,Cyp2a12,NA,NA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
ENSMUSG00000032096,Arcn1,NA,NA,261.0,368.0,247.0,507.0,508.0,175.0,418.0,490.0,303.0,198.0,149.0,125.0
ENSMUSG00000038871,Bpgm,NA,NA,17.0,12.0,19.0,8.0,11.0,8.0,1.0,17.0,13.0,0.0,7.0,3.0
ENSMUSG00000064030,Pym1,NA,NA,684.0,619.0,433.001,481.999,824.0,671.996,584.0,675.0,532.0,534.001,317.999,337.0
ENSMUSG00000054836,Elp6,NA,NA,129.0,128.0,83.0,78.0,168.0,172.0,157.0,107.0,200.0,126.0,83.0,122.0
ENSMUSG00000042524,Sun2,NA,NA,994.0,787.0,1204.999,1406.0,1496.0,1146.0,939.73,1374.0,1015.0,1036.0,754.0,643.0
ENSMUSG00000030056,Isy1,NA,NA,137.295,173.012,119.192,227.196,199.08,166.568,146.224,199.274,183.376,146.494,46.646,61.453
ENSMUSG00000048752,Prss50,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSMUSG00000038540,Tmc3,NA,NA,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0
ENSMUSG00000046908,Ltb4r1,NA,NA,5164.0,4437.0,3266.0,2599.0,6767.0,6742.0,4570.0,5489.0,4653.0,4848.0,3250.0,4030.0
ENSMUSG00000026426,Arl8a,NA,NA,54.003,47.321,44.0,47.0,44.0,73.0,66.0,31.0,129.0,59.0,59.0,35.0
ENSMUSG00000051209,Gpr119,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022151,Ttc33,NA,NA,135.0,184.0,126.0,116.0,224.0,99.0,185.0,189.0,227.0,121.0,93.0,75.0
ENSMUSG00000024511,Rab27b,NA,NA,6.0,9.0,7.0,9.006,27.0,9.0,22.0,25.0,13.0,5.0,10.0,4.0
ENSMUSG00000040666,Sh3bgr,NA,NA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUSG00000076477,Trbv21,NA,NA,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024414,Mrpl27,NA,NA,347.0,293.0,176.0,255.0,452.0,382.0,316.0,346.0,221.0,223.0,171.0,208.0
ENSMUSG00000094757,Vmn1r242,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024357,Sil1,NA,NA,334.0,211.0,280.0,231.0,412.0,298.0,255.0,346.0,328.0,263.0,207.987,170.0
ENSMUSG00000096176,Trdd2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000051678,Pcdhb6,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,0.0
ENSMUSG00000030207,Fam234b,NA,NA,19.0,12.0,13.0,21.0,33.0,48.0,39.0,24.0,35.0,30.0,33.0,22.0
ENSMUSG00000028879,Stx12,NA,NA,49.0,54.0,63.0,77.0,81.0,53.0,87.0,55.0,80.0,43.0,32.0,38.0
ENSMUSG00000027857,Tshb,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095304,Plac9,NA,NA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024019,Cmtr1,NA,NA,453.05,430.25,445.528,584.851,619.585,595.227,502.311,592.822,636.298,508.671,310.031,306.105
ENSMUSG00000024268,Celf4,NA,NA,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0
ENSMUSG00000040289,Hey1,NA,NA,3.0,57.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,7.0,2.0
ENSMUSG00000037852,Cpe,NA,NA,15.0,47.0,4.0,27.0,42.0,6.001,1.0,16.0,3.0,5.0,2.0,1.0
ENSMUSG00000057788,Ddx49,NA,NA,411.0,317.0,225.0,350.0,454.0,525.0,421.0,402.0,441.668,364.0,213.993,263.0
ENSMUSG00000041570,Camsap2,NA,NA,18.0,43.0,13.0,28.0,31.0,21.0,28.0,25.002,13.0,8.0,5.0,13.0
ENSMUSG00000028567,Txndc12,NA,NA,251.0,259.0,204.0,165.0,309.0,176.0,174.0,288.0,115.0,143.0,99.0,98.0
ENSMUSG00000032080,Apoa4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000002996,Hbp1,NA,NA,399.001,391.0,659.0,489.0,816.0,320.178,546.0,668.0,645.0,380.999,330.0,247.001
ENSMUSG00000060548,Tnfrsf19,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
ENSMUSG00000076485,Trbj1-3,NA,NA,2.0,2.0,6.0,5.0,10.0,4.0,1.0,11.0,6.0,2.0,0.0,0.0
ENSMUSG00000003814,Calr,NA,NA,5396.0,6290.0,3351.998,5998.947,7893.0,5727.0,5164.0,7042.0,6244.0,4296.977,3114.933,2475.0
ENSMUSG00000028102,Pex11b,NA,NA,34.0,46.0,49.974,58.005,58.0,55.0,61.0,55.0,68.432,57.822,41.358,50.009
ENSMUSG00000000903,Vpreb3,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000057530,Ece1,NA,NA,172.0,197.0,185.999,158.0,155.0,164.0,115.0,167.0,115.0,166.0,73.0,48.0
ENSMUSG00000047557,Lxn,NA,NA,51.0,73.0,53.0,73.0,121.0,108.0,126.0,100.0,175.0,99.0,69.0,65.0
ENSMUSG00000076533,Igkv4-90,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000044847,Lsm11,NA,NA,18.0,25.0,22.0,36.0,33.0,29.0,42.0,28.0,47.0,47.0,25.0,22.0
ENSMUSG00000027534,Snx16,NA,NA,1.0,5.0,3.0,4.0,6.0,10.0,6.0,7.0,3.0,2.0,5.0,0.0
ENSMUSG00000025736,Jmjd8,NA,NA,46.0,43.0,34.0,52.0,83.0,66.0,78.0,44.0,54.0,54.0,27.0,40.0
ENSMUSG00000051969,Tlr11,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000063130,Calml3,NA,NA,3.091,5.047,2.441,2.014,5.296,0.0,4.147,1.015,5.893,3.061,9.579,2.048
ENSMUSG00000024158,Hagh,NA,NA,59.0,31.0,34.0,61.0,53.0,55.0,51.0,42.0,71.0,60.0,45.0,49.0
ENSMUSG00000001901,Kcnh6,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
ENSMUSG00000031626,Sorbs2,NA,NA,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
ENSMUSG00000038721,Hoxb7,NA,NA,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ENSMUSG00000062814,Ssxa1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000046523,Kctd4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000118669,Arvcf,NA,NA,6.0,14.0,8.0,10.0,4.0,6.0,5.0,2.0,10.0,7.998,18.0,6.0
ENSMUSG00000100916,Lhb,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000049950,Rpp38,NA,NA,121.0,153.0,63.0,100.0,221.0,68.0,114.0,207.0,101.0,40.0,43.0,48.0
ENSMUSG00000020513,Tubd1,NA,NA,64.0,55.0,58.0,57.0,71.0,31.0,60.0,84.0,51.0,31.0,22.0,20.0
ENSMUSG00000025190,Got1,NA,NA,729.0,646.0,245.0,431.0,630.0,705.0,602.0,596.0,618.0,454.0,347.0,414.0
ENSMUSG00000092592,Gm20449,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039476,Prrx2,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028433,Ubap2,NA,NA,478.0,377.0,327.0,578.0,517.0,629.0,457.0,465.0,486.0,493.0,298.0,297.0
ENSMUSG00000031637,Lrp2bp,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0
ENSMUSG00000022759,Lrrc74b,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000015536,Mocs2,NA,NA,86.0,129.0,47.0,81.0,132.0,64.0,101.0,106.0,62.999,56.0,54.0,37.0
ENSMUSG00000035941,Ibtk,NA,NA,92.0,144.0,57.0,219.793,232.0,110.0,120.0,221.0,118.0,81.0,93.0,40.0
ENSMUSG00000028370,Pappa,NA,NA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSMUSG00000050708,Ftl1,NA,NA,1013.999,805.0,1161.0,313.0,410.0,905.0,727.019,324.0,850.488,901.0,478.0,618.0
ENSMUSG00000029248,Spmap2l,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029472,Anapc5,NA,NA,43.0,83.0,38.0,37.0,51.0,115.0,73.0,48.0,48.0,85.0,81.0,32.0
ENSMUSG00000028233,Tgs1,NA,NA,138.0,175.0,120.0,246.0,236.0,225.0,285.0,232.0,324.0,165.0,196.0,104.0
ENSMUSG00000057649,Brd9,NA,NA,215.0,226.0,112.0,228.0,215.0,377.0,330.0,218.0,356.0,237.0,295.0,158.0
ENSMUSG00000022450,Ndufa6,NA,NA,99.0,110.0,57.0,63.0,57.0,81.0,69.0,52.0,100.0,92.0,52.0,38.0
ENSMUSG00000028691,Prdx1,NA,NA,1562.0,2218.572,806.0,1599.0,3161.978,1974.0,2806.0,2697.0,1750.0,1207.0,887.0,1180.0
ENSMUSG00000055322,Tns1,NA,NA,32.0,24.0,17.0,78.0,72.0,7.0,33.0,55.0,25.0,11.0,15.692,13.0
ENSMUSG00000028443,Nudt2,NA,NA,97.0,84.0,103.0,109.0,106.0,156.0,125.0,97.0,132.0,140.0,56.0,58.0
ENSMUSG00000027202,Slc12a1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
ENSMUSG00000078607,1810010H24Rik,NA,NA,0.0,1.0,1.0,4.0,1.0,10.0,3.0,0.0,18.0,4.0,3.0,4.0
